@RELATION eos
@ATTRIBUTE r1Ucfirst {0, 1}
@ATTRIBUTE r1NewPara {0, 1}
@ATTRIBUTE r1Comma {0, 1}
@ATTRIBUTE r1Period {0, 1}
@ATTRIBUTE l1Title {0, 1}
@ATTRIBUTE l1Abbrev {0, 1}
@ATTRIBUTE lLength numeric
@ATTRIBUTE rLength numeric
@ATTRIBUTE Nspaces numeric
@ATTRIBUTE r1Quote {0, 1}
@ATTRIBUTE r1Semi {0, 1}
@ATTRIBUTE l1Internal {0, 1}
@ATTRIBUTE l1Cap {0, 1}
@ATTRIBUTE class {EOS, NEOS}
@DATA
0,0,0,0,0,0,68,72,1,0,0,0,0,EOS
0,1,0,0,0,0,9,0,0,0,0,0,0,EOS
1,0,0,0,0,0,9,92,1,0,0,0,1,EOS
1,0,0,0,0,0,29,24,2,0,0,0,0,EOS
0,1,0,0,0,0,41,0,0,0,0,0,0,EOS
0,0,0,0,0,0,7,16,1,1,0,0,0,EOS
0,1,0,0,0,0,44,0,0,0,0,0,0,EOS
1,0,0,0,0,0,3,15,2,0,0,0,0,EOS
0,1,0,0,0,0,296,0,0,0,0,0,0,EOS
1,0,0,0,0,0,62,114,2,0,0,0,0,EOS
0,1,0,0,0,0,87,0,0,0,0,0,1,EOS
0,1,0,0,0,0,42,0,0,0,0,0,0,EOS
1,0,0,0,0,0,54,34,1,0,0,0,0,EOS
1,0,0,0,0,0,16,16,1,0,0,0,0,EOS
0,0,0,0,0,0,8,34,2,1,0,0,0,EOS
1,0,0,0,0,0,71,22,2,0,0,0,0,EOS
1,0,0,0,0,0,339,126,2,0,0,0,0,EOS
1,0,0,0,0,0,17,101,2,0,0,0,0,EOS
1,0,0,0,0,0,231,5,2,0,0,0,1,NEOS
1,0,0,0,0,0,69,19,2,0,0,0,0,EOS
1,0,0,0,0,0,147,45,2,0,0,0,0,EOS
1,0,0,0,0,0,78,11,2,0,0,0,0,EOS
0,1,0,0,0,0,104,0,0,0,0,0,0,EOS
1,0,0,0,0,0,76,94,2,0,0,0,0,EOS
1,0,0,0,0,1,10,23,1,0,0,0,0,EOS
1,0,0,0,0,0,34,78,1,0,0,0,1,EOS
1,0,0,0,0,0,27,120,1,0,0,0,0,EOS
1,0,0,0,0,0,128,70,2,0,0,0,0,EOS
1,0,0,0,0,0,24,38,2,0,0,0,0,EOS
1,0,0,0,0,0,25,28,1,0,0,0,0,EOS
0,1,0,0,0,0,106,0,0,0,0,0,1,EOS
0,0,0,0,0,0,72,114,2,1,0,0,0,EOS
1,0,0,0,0,0,13,20,2,0,0,0,1,EOS
1,0,0,0,0,0,21,54,2,0,0,0,0,EOS
1,0,0,0,0,0,48,161,2,0,0,0,0,EOS
1,0,0,0,0,0,63,19,1,0,0,0,0,EOS
1,0,0,0,0,0,27,2,1,0,0,0,0,EOS
1,0,0,0,0,0,25,41,2,0,0,0,0,EOS
1,0,0,0,0,0,52,27,1,0,0,0,0,EOS
1,0,0,0,0,0,99,38,1,0,0,0,0,EOS
1,0,0,0,0,0,33,22,1,0,0,0,0,EOS
1,0,0,0,0,0,74,12,2,0,0,0,0,EOS
1,0,0,0,0,0,30,28,2,0,0,0,0,EOS
0,1,0,0,0,0,45,0,0,0,0,0,0,EOS
1,0,0,0,1,1,6,17,1,0,0,0,1,NEOS
1,0,0,0,0,0,51,26,1,0,0,0,0,EOS
0,1,0,0,0,0,30,0,0,0,0,0,0,EOS
0,1,0,0,0,0,149,0,0,0,0,0,0,EOS
1,0,0,0,0,0,58,86,2,0,0,0,0,EOS
0,1,0,0,0,0,55,0,0,0,0,0,1,EOS
1,0,0,0,0,0,13,54,1,0,0,0,1,EOS
0,0,0,0,0,0,238,123,2,0,0,0,0,EOS
0,0,0,0,0,0,7,35,2,1,0,0,0,EOS
0,0,0,1,0,1,45,129,0,0,0,0,0,NEOS
1,0,0,0,0,0,10,35,2,0,0,0,0,EOS
0,1,0,0,0,0,120,0,0,0,0,0,0,EOS
0,1,0,0,0,0,113,0,0,0,0,0,0,EOS
0,0,0,0,0,0,31,68,2,1,0,0,0,EOS
1,0,0,0,1,1,37,53,3,0,0,0,1,NEOS
1,0,0,0,0,0,462,37,1,0,0,0,0,EOS
1,0,0,0,0,0,42,6,1,0,0,0,0,EOS
1,0,0,0,0,0,9,111,2,0,0,0,0,EOS
1,0,0,0,0,0,59,8,2,0,0,0,0,EOS
1,0,0,0,0,0,129,201,2,0,0,0,0,EOS
1,0,0,0,0,0,349,116,1,0,0,0,0,EOS
1,0,0,0,0,0,159,109,2,0,0,0,0,EOS
1,0,0,0,0,0,58,6,2,0,0,0,0,EOS
1,0,0,0,0,0,20,32,1,0,0,0,0,EOS
0,1,0,0,0,0,51,0,0,0,0,0,0,EOS
1,0,0,0,0,0,119,52,1,0,0,0,0,EOS
1,0,0,0,0,0,120,89,2,0,0,0,0,EOS
1,0,0,0,0,0,182,57,2,0,0,0,0,EOS
0,1,0,0,0,0,108,0,0,0,0,0,0,EOS
0,1,0,0,0,0,312,0,0,0,0,0,0,EOS
1,0,0,0,0,0,89,196,2,0,0,0,0,EOS
1,0,0,0,0,0,22,23,2,0,0,0,1,EOS
1,0,0,0,0,0,33,33,1,0,0,0,0,EOS
1,0,0,0,0,0,12,13,2,0,0,0,0,EOS
1,0,0,0,0,0,14,30,1,0,0,0,0,EOS
1,0,0,0,0,0,37,34,1,0,0,0,1,EOS
1,0,0,0,0,0,228,95,1,0,0,0,0,EOS
1,0,0,0,0,0,54,36,1,0,0,0,0,EOS
0,1,0,0,0,0,213,0,0,0,0,0,1,EOS
1,0,0,0,0,0,15,77,2,0,0,0,1,EOS
0,1,0,0,0,0,34,0,0,0,0,0,0,EOS
0,0,0,0,0,0,18,14,2,1,0,0,0,EOS
1,0,0,0,1,1,4,49,1,0,0,0,1,NEOS
1,0,0,0,0,0,49,13,2,0,0,0,0,EOS
1,0,0,0,0,0,60,28,1,0,0,0,0,EOS
1,0,0,0,1,1,52,10,1,0,0,0,1,NEOS
1,0,0,0,0,0,305,89,1,0,0,0,0,EOS
1,0,0,0,0,0,29,57,2,0,0,0,0,EOS
0,1,0,0,0,0,53,0,0,0,0,0,0,EOS
1,0,0,0,0,0,43,37,2,0,0,0,0,EOS
1,0,0,0,0,1,16,60,1,0,0,0,0,EOS
1,0,0,0,0,0,160,65,1,0,0,0,0,EOS
0,1,0,0,0,0,20,0,0,0,0,0,0,EOS
1,0,0,0,0,0,46,112,1,0,0,0,0,EOS
1,0,0,0,0,0,12,209,2,0,0,0,0,EOS
1,0,0,0,0,0,41,59,2,0,0,0,0,EOS
1,0,0,0,0,0,174,54,2,0,0,0,0,EOS
0,1,0,0,0,0,70,0,0,0,0,0,0,EOS
1,0,0,0,0,0,37,12,1,0,0,0,0,EOS
1,0,0,0,0,0,60,58,2,0,0,0,0,EOS
0,1,0,0,0,0,42,0,0,0,0,0,0,EOS
1,0,0,0,0,0,47,339,2,0,0,0,0,EOS
1,0,0,0,0,0,13,169,1,0,0,0,0,EOS
1,0,0,0,0,0,11,22,1,0,0,0,0,EOS
0,0,1,0,0,0,25,47,0,0,0,0,1,NEOS
0,0,1,0,0,1,7,28,0,0,0,0,1,NEOS
0,1,0,0,0,0,58,0,0,0,0,0,0,EOS
1,0,0,0,0,0,24,9,2,0,0,0,0,EOS
0,1,0,0,0,0,58,0,0,0,0,0,0,EOS
1,0,0,0,0,0,42,146,2,0,0,0,0,EOS
0,1,0,0,0,0,127,0,0,0,0,0,0,EOS
1,0,0,0,0,0,73,12,1,0,0,0,0,EOS
0,0,0,0,0,0,7,27,2,1,0,0,0,EOS
1,0,0,0,0,0,71,120,1,0,0,0,0,EOS
0,1,0,0,0,0,68,0,0,0,0,0,0,EOS
1,0,0,0,0,0,39,379,2,0,0,0,0,EOS
1,0,0,0,0,0,21,76,2,0,0,0,0,EOS
0,1,0,0,0,0,81,0,0,0,0,0,0,EOS
0,1,0,0,0,0,186,0,0,0,0,0,1,EOS
1,0,0,0,0,0,25,5,2,0,0,0,0,EOS
1,0,0,0,0,0,4,62,2,0,0,0,0,EOS
1,0,0,0,0,0,70,74,2,0,0,0,0,EOS
0,1,0,0,0,0,19,0,0,0,0,0,0,EOS
1,0,0,0,0,0,55,38,1,0,0,0,0,EOS
1,0,0,0,0,0,20,61,2,0,0,0,0,EOS
1,0,0,0,0,0,22,113,2,0,0,0,0,EOS
0,1,0,0,0,0,20,0,0,0,0,0,0,EOS
0,1,0,0,0,0,32,0,0,0,0,0,0,EOS
1,0,0,0,0,0,51,113,1,0,0,0,0,EOS
1,0,0,0,0,0,82,62,2,0,0,0,0,EOS
0,0,0,1,0,1,16,122,0,0,0,0,0,NEOS
1,0,0,0,0,0,31,36,2,0,0,0,0,EOS
0,1,0,0,0,0,36,0,0,0,0,0,0,EOS
0,1,0,0,0,0,94,0,0,0,0,0,1,EOS
1,0,0,0,0,0,49,48,1,0,0,0,0,EOS
1,0,0,0,0,0,18,47,1,0,0,0,0,EOS
0,1,0,0,0,0,31,0,0,0,0,0,0,EOS
1,0,0,0,0,0,75,93,2,0,0,0,0,EOS
0,0,0,0,0,0,33,2,2,0,0,0,1,NEOS
0,1,0,0,0,0,98,0,0,0,0,0,0,EOS
1,0,0,0,0,0,21,20,1,0,0,0,0,EOS
0,0,0,0,0,0,127,83,1,0,0,0,1,NEOS
0,1,0,0,0,0,128,0,0,0,0,0,0,EOS
1,0,0,0,0,0,25,146,1,0,0,0,0,EOS
0,0,0,0,0,0,12,9,2,1,0,0,0,EOS
1,0,0,0,0,0,40,48,2,0,0,0,0,EOS
0,1,0,0,0,0,42,0,0,0,0,0,0,EOS
1,0,0,0,0,0,24,16,2,0,0,0,1,EOS
1,0,0,0,0,0,24,62,1,0,0,0,0,EOS
1,0,0,0,0,0,86,79,1,0,0,0,0,EOS
1,0,0,0,0,0,3,16,2,0,0,0,0,EOS
1,0,0,0,0,0,20,110,2,0,0,0,0,EOS
0,1,0,0,0,0,36,0,0,0,0,0,0,EOS
1,0,0,0,0,0,51,67,2,0,0,0,0,EOS
0,1,0,0,0,0,40,0,0,0,0,0,0,EOS
0,1,0,0,0,0,38,0,0,0,0,0,0,EOS
1,0,0,0,0,0,348,26,2,0,0,0,0,EOS
0,1,0,0,0,0,39,0,0,0,0,0,0,EOS
1,0,0,0,0,0,47,14,2,0,0,0,0,EOS
1,0,0,0,0,0,46,9,1,0,0,0,1,EOS
1,0,0,0,0,0,25,80,2,0,0,0,1,EOS
1,0,0,0,0,0,112,12,1,0,0,0,0,EOS
0,1,0,0,0,0,144,0,0,0,0,0,0,EOS
1,0,0,0,0,0,140,42,2,0,0,0,0,EOS
1,0,0,0,0,0,73,109,1,0,0,0,0,EOS
0,1,0,0,0,0,209,0,0,0,0,0,0,EOS
1,0,0,0,0,0,166,134,2,0,0,0,0,EOS
1,0,0,0,0,0,39,87,2,0,0,0,1,EOS
0,0,0,0,0,0,3,22,2,1,0,0,0,EOS
1,0,0,0,0,0,14,85,2,0,0,0,0,EOS
0,1,0,0,0,0,18,0,0,0,0,0,0,EOS
1,0,0,0,0,0,53,73,2,0,0,0,0,EOS
1,0,0,0,0,0,105,66,1,0,0,0,0,EOS
1,0,0,0,0,0,85,25,2,0,0,0,0,EOS
1,0,0,0,0,0,81,15,2,0,0,0,0,EOS
1,0,0,0,0,0,47,20,2,0,0,0,0,EOS
1,0,0,0,0,0,102,20,2,0,0,0,0,EOS
0,1,0,0,0,0,141,0,0,0,0,0,0,EOS
1,0,0,0,0,0,41,27,2,0,0,0,0,EOS
1,0,0,0,1,1,72,6,1,0,0,0,1,NEOS
1,0,0,0,0,0,25,17,2,0,0,0,0,EOS
0,1,0,0,0,0,14,0,0,0,0,0,0,EOS
0,1,0,0,0,0,30,0,0,0,0,0,0,EOS
0,0,0,0,0,0,31,39,1,0,0,0,1,NEOS
1,0,0,0,0,0,49,44,2,0,0,0,0,EOS
1,0,0,0,0,0,67,165,2,0,0,0,0,EOS
1,0,0,0,0,0,17,45,2,0,0,0,0,EOS
1,0,0,0,0,0,74,76,1,0,0,0,1,EOS
0,1,0,0,0,0,140,0,0,0,0,0,0,EOS
1,0,0,0,0,0,17,79,2,0,0,0,0,EOS
0,1,0,0,0,0,99,0,0,0,0,0,0,EOS
1,0,0,0,0,0,101,64,2,0,0,0,1,EOS
1,0,0,0,0,0,226,100,2,0,0,0,0,EOS
1,0,0,0,0,0,231,65,2,0,0,0,0,EOS
1,0,0,0,0,0,35,158,2,0,0,0,0,EOS
0,1,0,0,0,0,60,0,0,0,0,0,1,EOS
0,1,0,0,0,0,6,0,0,0,0,0,0,EOS
1,0,0,0,0,0,79,5,1,0,0,0,0,EOS
1,0,0,0,0,0,41,186,2,0,0,0,0,EOS
0,0,1,0,0,1,50,41,0,0,0,0,1,NEOS
1,0,0,0,1,1,9,8,1,0,0,0,1,NEOS
0,1,0,0,0,0,74,0,0,0,0,0,1,EOS
0,0,0,0,0,1,38,5,1,0,0,0,1,NEOS
1,0,0,0,0,0,102,32,1,0,0,0,0,EOS
1,0,0,0,0,0,7,18,2,0,0,0,0,EOS
0,1,0,0,0,0,144,0,0,0,0,0,0,EOS
1,0,0,0,0,0,29,42,2,0,0,0,0,EOS
1,0,0,0,0,0,14,61,1,0,0,0,0,EOS
1,0,0,0,0,0,18,17,2,0,0,0,0,EOS
1,0,0,0,0,0,32,43,2,0,0,0,0,EOS
0,1,0,0,0,0,188,0,0,0,0,0,0,EOS
1,0,0,0,0,0,68,19,1,0,0,0,0,EOS
1,0,0,0,0,0,40,18,2,0,0,0,0,EOS
1,0,0,0,0,0,107,65,2,0,0,0,1,EOS
0,1,0,0,0,0,70,0,0,0,0,0,0,EOS
1,0,0,0,0,0,1,7,1,0,0,0,0,EOS
1,0,0,0,0,0,2,45,1,0,0,0,1,NEOS
1,0,0,0,0,0,53,20,2,0,0,0,0,EOS
1,0,0,0,0,0,95,92,2,0,0,0,0,EOS
1,0,0,0,0,0,22,44,2,0,0,0,0,EOS
0,1,0,0,0,0,92,0,0,0,0,0,0,EOS
0,0,0,0,0,0,29,57,2,1,0,0,0,EOS
1,0,0,0,0,0,20,7,1,0,0,0,0,EOS
1,0,0,0,0,0,34,56,1,0,0,0,0,EOS
1,0,0,0,0,0,18,62,1,0,0,0,0,EOS
1,0,0,0,0,0,18,246,1,0,0,0,0,EOS
1,0,0,0,0,0,114,28,1,0,0,0,0,EOS
1,0,0,0,0,0,30,136,2,0,0,0,1,EOS
1,0,0,0,0,0,82,65,1,0,0,0,0,EOS
0,1,0,0,0,0,253,0,0,0,0,0,0,EOS
1,0,0,0,0,0,80,27,2,0,0,0,0,EOS
1,0,0,0,1,1,151,29,1,0,0,0,1,NEOS
1,0,0,0,0,0,7,56,2,0,0,0,0,EOS
1,0,0,0,0,0,78,63,2,0,0,0,0,EOS
1,0,0,0,0,0,75,27,1,0,0,0,1,EOS
0,1,0,0,0,0,3,0,0,0,0,0,0,EOS
1,0,0,0,0,0,45,41,1,0,0,0,0,EOS
1,0,0,0,0,0,5,36,1,0,0,0,0,EOS
0,0,1,0,0,0,132,59,0,0,0,1,0,NEOS
1,0,0,0,0,0,57,23,2,0,0,0,0,EOS
1,0,0,0,0,0,63,29,1,0,0,0,0,EOS
1,0,0,0,0,0,53,45,1,0,0,0,0,EOS
0,1,0,0,0,0,58,0,0,0,0,0,0,EOS
1,0,0,0,0,0,46,69,1,0,0,0,0,EOS
0,1,0,0,0,0,65,0,0,0,0,0,0,EOS
0,1,0,0,0,0,41,0,0,0,0,0,0,EOS
0,0,0,0,0,0,88,18,1,0,0,0,1,NEOS
1,0,0,0,0,0,215,251,1,0,0,0,0,EOS
1,0,0,0,0,0,27,30,2,0,0,0,0,EOS
0,1,0,0,0,0,1,0,0,0,0,0,0,EOS
1,0,0,0,0,0,12,60,1,0,0,0,0,EOS
0,1,0,0,0,0,35,0,0,0,0,0,1,EOS
1,0,0,0,0,0,137,1,2,0,0,0,0,EOS
1,0,0,0,0,0,21,153,1,0,0,0,0,EOS
1,0,0,0,0,0,234,16,2,0,0,0,0,EOS
1,0,0,0,0,0,4,11,1,0,0,0,0,EOS
1,0,0,0,0,0,19,75,2,0,0,0,0,EOS
1,0,0,0,1,1,15,40,1,0,0,0,1,NEOS
1,0,0,0,0,0,32,149,2,0,0,0,0,EOS
1,0,0,0,0,0,17,15,1,0,0,0,0,EOS
1,0,0,0,0,0,23,37,2,0,0,0,0,EOS
0,1,0,0,0,0,146,0,0,0,0,0,0,EOS
0,1,0,0,0,0,53,0,0,0,0,0,0,EOS
0,1,0,0,0,0,49,0,0,0,0,0,0,EOS
1,0,0,0,0,0,86,152,1,0,0,0,0,EOS
0,1,0,0,0,0,98,0,0,0,0,0,0,EOS
1,0,0,0,0,0,115,74,1,0,0,0,0,EOS
1,0,0,0,0,0,217,89,2,0,0,0,0,EOS
1,0,0,0,0,0,7,22,1,0,0,0,0,EOS
1,0,0,0,0,0,85,46,2,0,0,0,0,EOS
0,1,0,0,0,0,25,0,0,0,0,0,0,EOS
1,0,0,0,0,0,50,34,1,0,0,0,0,EOS
1,0,0,0,0,0,171,94,2,0,0,0,0,EOS
0,1,0,0,0,0,96,0,0,0,0,0,0,EOS
1,0,0,0,0,0,55,25,2,0,0,0,1,EOS
1,0,0,0,0,0,26,29,2,0,0,0,0,EOS
0,0,0,0,0,0,60,10,1,1,0,0,0,EOS
1,0,0,0,0,0,48,33,2,0,0,0,0,EOS
0,0,0,0,0,1,27,5,1,0,0,0,1,NEOS
1,0,0,0,0,0,44,23,2,0,0,0,1,EOS
0,1,0,0,0,0,36,0,0,0,0,0,0,EOS
1,0,0,0,0,0,34,76,1,0,0,0,0,EOS
1,0,0,0,0,0,21,25,2,0,0,0,0,EOS
1,0,0,0,0,0,84,12,2,0,0,0,0,EOS
1,0,0,0,0,0,44,38,2,0,0,0,1,EOS
1,0,0,0,0,0,72,17,2,0,0,0,0,EOS
1,0,0,0,0,0,86,15,1,0,0,0,0,EOS
1,0,0,0,0,0,3,45,1,0,0,0,0,EOS
1,0,0,0,0,0,32,24,1,0,0,0,0,EOS
0,1,0,0,0,0,58,0,0,0,0,0,0,EOS
1,0,0,0,0,0,5,64,1,0,0,0,0,EOS
0,1,0,0,0,0,23,0,0,0,0,0,0,EOS
1,0,0,0,0,0,47,85,2,0,0,0,0,EOS
0,1,0,0,0,0,72,0,0,0,0,0,0,EOS
0,1,0,0,0,0,56,0,0,0,0,0,0,EOS
1,0,0,0,0,0,29,79,1,0,0,0,0,EOS
0,1,0,0,0,0,25,0,0,0,0,0,0,EOS
1,0,0,0,0,0,148,87,1,0,0,0,1,NEOS
1,0,0,0,0,0,19,68,1,0,0,0,0,EOS
1,0,0,0,0,0,58,102,2,0,0,0,0,EOS
0,1,0,0,0,0,59,0,0,0,0,0,0,EOS
1,0,0,0,0,0,40,92,2,0,0,0,0,EOS
1,0,0,0,0,0,135,161,1,0,0,0,0,EOS
1,0,0,0,0,0,27,135,2,0,0,0,0,EOS
1,0,0,0,0,0,156,17,2,0,0,0,0,EOS
1,0,0,0,0,0,25,28,1,0,0,0,0,EOS
0,1,0,0,0,0,170,0,0,0,0,0,0,EOS
1,0,0,0,0,0,8,37,1,0,0,0,0,EOS
1,0,0,0,0,0,13,5,2,0,0,0,0,EOS
0,1,0,0,0,0,109,0,0,0,0,0,0,EOS
1,0,0,0,0,0,8,27,2,0,0,0,0,EOS
1,0,0,0,0,0,30,37,1,0,0,0,1,NEOS
0,1,0,0,0,0,24,0,0,0,0,0,0,EOS
1,0,0,0,0,0,46,79,2,0,0,0,0,EOS
1,0,0,0,0,0,6,5,1,0,0,0,0,EOS
1,0,0,0,0,0,13,22,1,0,0,0,0,EOS
0,1,0,0,0,0,198,0,0,0,0,0,0,EOS
1,0,0,0,0,0,26,40,1,0,0,0,0,EOS
0,1,0,0,0,0,40,0,0,0,0,0,0,EOS
1,0,0,0,0,0,54,7,1,0,0,0,0,EOS
1,0,0,0,0,0,70,106,2,0,0,0,0,EOS
0,1,0,0,0,0,23,0,0,0,0,0,0,EOS
0,1,0,0,0,0,19,0,0,0,0,0,0,EOS
1,0,0,0,0,0,10,31,1,0,0,0,1,EOS
0,1,0,0,0,0,180,0,0,0,0,0,0,EOS
0,1,0,0,0,0,28,0,0,0,0,0,0,EOS
1,0,0,0,0,0,49,119,2,0,0,0,0,EOS
0,1,0,0,0,1,3,0,0,0,0,0,0,EOS
0,1,0,0,0,0,29,0,0,0,0,0,1,EOS
1,0,0,0,0,0,22,62,1,0,0,0,0,EOS
1,0,0,0,0,0,82,60,2,0,0,0,0,EOS
0,1,0,0,0,0,11,0,0,0,0,0,0,EOS
1,0,0,0,0,0,114,93,2,0,0,0,0,EOS
1,0,0,0,0,0,34,9,2,0,0,0,0,EOS
0,1,0,0,0,0,17,0,0,0,0,0,0,EOS
1,0,0,0,0,0,68,122,2,0,0,0,1,EOS
1,0,0,0,0,0,15,11,2,0,0,0,1,EOS
1,0,0,0,0,0,98,155,2,0,0,0,0,EOS
1,0,0,0,0,0,62,65,2,0,0,0,0,EOS
0,1,0,0,0,0,34,0,0,0,0,0,0,EOS
1,0,0,0,0,0,85,36,2,0,0,0,0,EOS
1,0,0,0,0,0,19,11,1,0,0,0,0,EOS
0,1,0,0,0,0,79,0,0,0,0,0,1,EOS
1,0,0,0,1,1,13,108,1,0,0,0,1,NEOS
1,0,0,0,0,0,37,71,2,0,0,0,0,EOS
1,0,0,0,0,0,22,20,2,0,0,0,0,EOS
1,0,0,0,0,0,44,22,2,0,0,0,1,EOS
1,0,0,0,0,0,46,6,2,0,0,0,0,EOS
0,1,0,0,0,0,93,0,0,0,0,0,1,EOS
1,0,0,0,0,0,86,8,1,0,0,0,0,EOS
1,0,0,0,0,0,32,11,2,0,0,0,1,EOS
1,0,0,0,0,0,43,138,1,0,0,0,0,EOS
0,1,0,0,0,0,122,0,0,0,0,0,0,EOS
0,1,0,0,0,0,27,0,0,0,0,0,0,EOS
1,0,0,0,0,0,44,95,1,0,0,0,0,EOS
1,0,0,0,0,0,115,28,1,0,0,0,0,EOS
1,0,0,0,0,0,56,45,2,0,0,0,0,EOS
1,0,0,0,0,0,25,10,2,0,0,0,0,EOS
1,0,0,0,0,0,19,70,2,0,0,0,0,EOS
0,1,0,0,0,0,20,0,0,0,0,0,0,EOS
1,0,0,0,0,0,57,57,3,0,0,0,0,EOS
1,0,0,0,0,0,17,82,2,0,0,0,0,EOS
1,0,0,0,0,0,17,33,2,0,0,0,0,EOS
1,0,0,0,0,0,150,58,2,0,0,0,0,EOS
1,0,0,0,0,0,21,49,1,0,0,0,0,EOS
1,0,0,0,0,0,54,49,1,0,0,0,0,EOS
0,1,0,0,0,0,134,0,0,0,0,0,0,EOS
1,0,0,0,0,0,61,62,2,0,0,0,0,EOS
1,0,0,0,0,0,36,18,1,0,0,0,0,EOS
1,0,0,0,0,0,38,36,2,0,0,0,0,EOS
0,1,0,0,0,0,122,0,0,0,0,0,0,EOS
0,1,0,0,0,0,16,0,0,0,0,0,0,EOS
0,1,0,0,0,0,45,0,0,0,0,0,0,EOS
1,0,0,0,0,0,55,27,1,0,0,0,0,EOS
1,0,0,0,0,0,30,132,2,0,0,0,0,EOS
1,0,0,0,0,0,124,140,2,0,0,0,0,EOS
1,0,0,0,0,0,36,87,1,0,0,0,0,EOS
1,0,0,0,0,0,11,72,1,0,0,0,1,EOS
1,0,0,0,1,1,1,141,1,0,0,0,1,NEOS
1,0,0,0,1,1,40,186,1,0,0,0,1,NEOS
0,1,0,0,0,0,28,0,0,0,0,0,0,EOS
1,0,0,0,0,0,30,6,2,0,0,0,0,EOS
0,1,0,0,0,0,87,0,0,0,0,0,0,EOS
1,0,0,0,0,0,35,6,1,0,0,0,0,EOS
0,0,0,0,1,1,11,17,1,0,0,0,1,NEOS
1,0,0,0,0,0,77,41,2,0,0,0,0,EOS
1,0,0,0,0,0,19,29,2,0,0,0,0,EOS
1,0,0,0,0,0,22,150,1,0,0,0,1,NEOS
1,0,0,0,0,0,108,35,1,0,0,0,0,EOS
1,0,0,0,0,0,24,37,2,0,0,0,0,EOS
1,0,0,0,0,0,25,38,2,0,0,0,0,EOS
1,0,0,0,0,0,5,44,2,0,0,0,0,EOS
1,0,0,0,0,0,42,98,2,0,0,0,0,EOS
1,0,0,0,0,0,43,52,2,0,0,0,0,EOS
1,0,0,0,0,0,20,57,2,0,0,0,0,EOS
1,0,0,0,0,0,140,37,1,0,0,0,0,EOS
0,1,0,0,0,0,52,0,0,0,0,0,0,EOS
1,0,0,0,0,0,81,31,1,0,0,0,0,EOS
1,0,0,0,0,0,101,154,2,0,0,0,0,EOS
1,0,0,0,0,0,132,13,1,0,0,0,0,EOS
1,0,0,0,0,0,20,50,2,0,0,0,0,EOS
1,0,0,0,0,0,265,11,2,0,0,0,0,EOS
1,0,0,0,0,0,21,49,2,0,0,0,0,EOS
1,0,0,0,0,0,10,57,2,0,0,0,0,EOS
0,0,0,0,0,1,69,19,1,0,0,0,0,NEOS
1,0,0,0,0,0,17,6,2,0,0,0,0,EOS
1,0,0,0,0,0,216,39,1,0,0,0,1,NEOS
1,0,0,0,0,0,5,74,2,0,0,0,0,EOS
1,0,0,0,0,0,15,44,2,0,0,0,0,EOS
1,0,0,0,0,0,34,21,2,0,0,0,0,EOS
1,0,0,0,0,0,61,101,2,0,0,0,0,EOS
1,0,0,0,0,0,153,465,2,0,0,0,0,EOS
0,0,0,0,0,0,19,11,1,1,0,0,0,EOS
1,0,0,0,0,0,59,33,2,0,0,0,0,EOS
1,0,0,0,0,0,70,19,1,0,0,0,1,EOS
0,0,0,0,0,0,15,21,2,1,0,0,0,EOS
1,0,0,0,1,1,24,46,1,0,0,0,1,NEOS
1,0,0,0,0,0,83,31,2,0,0,0,0,EOS
1,0,0,0,1,1,19,8,1,0,0,0,1,NEOS
1,0,0,0,0,0,10,197,1,0,0,0,0,EOS
1,0,0,0,0,0,98,32,1,0,0,0,1,EOS
1,0,0,0,1,1,100,5,1,0,0,0,1,NEOS
1,0,0,0,0,0,25,117,2,0,0,0,1,EOS
1,0,0,0,0,0,71,86,1,0,0,0,0,EOS
0,1,0,0,0,0,70,0,0,0,0,0,0,EOS
1,0,0,0,0,0,18,30,1,0,0,0,0,EOS
0,1,0,0,0,0,53,0,0,0,0,0,0,EOS
1,0,0,0,0,0,93,11,2,0,0,0,0,EOS
1,0,0,0,0,0,216,134,2,0,0,0,0,EOS
0,1,0,0,0,0,25,0,0,0,0,0,0,EOS
1,0,0,0,0,0,75,59,1,0,0,0,0,EOS
0,1,0,0,0,0,26,0,0,0,0,0,1,EOS
1,0,0,0,0,0,72,38,1,0,0,0,1,EOS
1,0,0,0,0,0,196,59,1,0,0,0,0,EOS
1,0,0,0,0,0,10,9,1,0,0,0,0,EOS
0,1,0,0,0,0,245,0,0,0,0,0,0,EOS
1,0,0,0,0,0,170,45,1,0,0,0,1,EOS
1,0,0,0,0,0,78,34,2,0,0,0,0,EOS
1,0,0,0,0,0,112,38,2,0,0,0,0,EOS
1,0,0,0,0,0,55,7,1,0,0,0,0,EOS
1,0,0,0,0,0,0,89,1,0,0,0,1,EOS
1,0,0,0,0,0,60,8,1,0,0,0,1,EOS
0,0,0,0,0,0,6,19,1,1,0,0,0,EOS
1,0,0,0,0,0,60,105,1,0,0,0,0,EOS
0,1,0,0,0,0,97,0,0,0,0,0,0,EOS
0,0,0,0,0,0,25,99,2,1,0,0,0,EOS
1,0,0,0,1,1,56,14,1,0,0,0,1,NEOS
1,0,0,0,0,0,44,40,2,0,0,0,0,EOS
1,0,0,0,0,0,10,237,2,0,0,0,0,EOS
1,0,0,0,0,0,50,74,2,0,0,0,0,EOS
1,0,0,0,0,0,50,44,1,0,0,0,1,EOS
